"","species_short","date_time","qr_code","tree_id_fallback","gps_latitude","gps_longitude","gps_height","DBH","TreeID","species_label"
"19","BE","2025/04/10 13:20:59.496","https://dt.unr.uni-freiburg.de/mathisle/664",NA,47.8845016566667,8.08901551666667,1059.986,0.06844,664,"10 Beech (Fagus sylvatica )"
"20","BE","2025/03/05 14:10:43.646","https://dt.unr.uni-freiburg.de/mathisle/422",NA,47.8848199083333,8.08857126,1040.324,0.14006,422,"10 Beech (Fagus sylvatica )"
"21","BE","2025/03/27 14:45:16.754","https://dt.unr.uni-freiburg.de/mathisle/580",NA,47.8845467516667,8.08787738833333,1054.691,0.25465,580,"10 Beech (Fagus sylvatica )"
"22","BE","2025/03/27 10:16:08.755","https://dt.unr.uni-freiburg.de/mathisle/533",NA,47.8846823883333,8.08807011833333,1048.247,0.21645,533,"10 Beech (Fagus sylvatica )"
"23","BE","2025/04/10 11:25:06.231","https://dt.unr.uni-freiburg.de/mathisle/614",NA,47.8845949883333,8.08879383333333,1048.736,0.08913,614,"10 Beech (Fagus sylvatica )"
"24","BE","2025/02/06 14:05:30.026","https://dt.unr.uni-freiburg.de/mathisle/26",NA,47.8851348083333,8.08789247166667,1038.955,0.15279,26,"10 Beech (Fagus sylvatica )"
"25","BE","2025/03/26 16:52:03.114","https://dt.unr.uni-freiburg.de/mathisle/519",NA,47.8847340483333,8.08805347333333,1048.131,0.17189,519,"10 Beech (Fagus sylvatica )"
"26","BE","2025/03/26 16:12:59.786","https://dt.unr.uni-freiburg.de/mathisle/512",NA,47.8847460133333,8.08863201333333,1041.869,0.09549,512,"10 Beech (Fagus sylvatica )"
"27","BE","2025/02/10 10:53:52.925","https://dt.unr.uni-freiburg.de/mathisle/95",NA,47.88506421,8.08779647166667,1045.422,0.08276,95,"10 Beech (Fagus sylvatica )"
"28","BE","2025/04/10 11:52:03.266","https://dt.unr.uni-freiburg.de/mathisle/630",NA,47.8846286183333,8.08810620833333,1060.313,0.27056,630,"10 Beech (Fagus sylvatica )"
"29","BE","2025/04/10 15:51:21.006","https://dt.unr.uni-freiburg.de/mathisle/750",NA,47.8843895083333,8.089031465,1058.625,0.08913,750,"10 Beech (Fagus sylvatica )"
"30","BE","2025/04/10 15:55:15.165","https://dt.unr.uni-freiburg.de/mathisle/754",NA,47.884454445,8.08894159333334,1056.59,0.08913,754,"10 Beech (Fagus sylvatica )"
"31","BE","2025/03/26 11:19:10.282","https://dt.unr.uni-freiburg.de/mathisle/477",NA,47.88477809,8.08802698833333,1049.187,0.23873,477,"10 Beech (Fagus sylvatica )"
"32","BE","2025/04/10 12:23:06.875","https://dt.unr.uni-freiburg.de/mathisle/649",NA,47.884543215,8.08819182166667,1062.002,0.08117,649,"10 Beech (Fagus sylvatica )"
"33","BE","2025/04/10 15:15:45.160","https://dt.unr.uni-freiburg.de/mathisle/740",NA,47.884436985,8.08901429666667,1057.216,0.07162,740,"10 Beech (Fagus sylvatica )"
"34","BE","2025/04/10 12:02:27.413","https://dt.unr.uni-freiburg.de/mathisle/636",NA,47.884615385,8.08775254666667,1063.348,0.34696,636,"10 Beech (Fagus sylvatica )"
"35","BE","2025/03/26 15:54:43.921","https://dt.unr.uni-freiburg.de/mathisle/507",NA,47.88467374,8.08886347,1043.528,0.16552,507,"10 Beech (Fagus sylvatica )"
"36","BE","2025/03/27 14:26:54.726","https://dt.unr.uni-freiburg.de/mathisle/573",NA,47.8846359866667,8.08807091833333,1050.344,0.08594,573,"10 Beech (Fagus sylvatica )"
"37","BE","2025/04/10 12:00:14.276","https://dt.unr.uni-freiburg.de/mathisle/635",NA,47.8846227566667,8.08775668333333,1061.584,0.07162,635,"10 Beech (Fagus sylvatica )"
